event_id,user_id,content_id,event_type,event_date,device,watch_duration,completed,age_group,gender,city,state,subscription_plan,content_title,content_type,genre,language,content_duration
E14256,U1502,C112,pause,2026-01-28,Mobile,28,0,18-25,Female,Delhi,Delhi,Free,City of Dreams: The Succession,Series,Drama,Hindi,50
E14257,U1121,C143,complete,2026-01-26,Smart TV,41,1,18-25,Male,Hyderabad,Telangana,Premium,Roadies Quest,Show,Reality,Hindi,45
E14258,U1570,C131,pause,2026-02-24,Web,33,0,18-25,Female,Mumbai,Maharashtra,VIP,Devara Storm Rising,Movie,Action,Telugu,160
E14259,U1724,C123,play,2026-02-13,Mobile,3,0,18-25,Male,Bengaluru,Karnataka,VIP,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E14260,U1544,C146,play,2026-02-13,Mobile,10,0,36-45,Male,Delhi,Delhi,Premium,Motu Patlu Space Adventure,Movie,Kids,Hindi,75
E14261,U1295,C131,complete,2026-01-25,Mobile,145,1,18-25,Male,Bengaluru,Karnataka,VIP,Devara Storm Rising,Movie,Action,Telugu,160
E14262,U1294,C140,pause,2026-02-03,Mobile,23,0,18-25,Male,Kolkata,West Bengal,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E14263,U1086,C141,play,2026-02-13,Mobile,29,0,26-35,Female,Delhi,Delhi,VIP,Shark Pitch India S4,Show,Reality,Hindi,55
E14264,U1312,C133,complete,2026-02-01,Mobile,43,1,26-35,Female,Chennai,Tamil Nadu,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E14265,U1566,C142,complete,2026-02-22,Mobile,44,1,18-25,Female,Kolkata,West Bengal,Free,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E14266,U1701,C153,pause,2026-01-12,Mobile,7,0,18-25,Male,Mumbai,Maharashtra,Free,India at 2030: Space Ambitions,Show,News,English,50
E14267,U1719,C115,pause,2026-01-21,Mobile,19,0,26-35,Female,Patna,Bihar,Premium,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E14268,U1566,C125,pause,2026-01-07,Smart TV,30,0,18-25,Female,Kolkata,West Bengal,Free,Chennai Roast Arena,Show,Comedy,Tamil,40
E14269,U1276,C143,complete,2026-02-28,Mobile,43,1,18-25,Female,Mumbai,Maharashtra,Premium,Roadies Quest,Show,Reality,Hindi,45
E14270,U1557,C109,complete,2026-02-02,Mobile,43,1,46+,Female,Kolkata,West Bengal,Premium,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E14271,U1198,C149,pause,2026-02-12,Mobile,9,0,46+,Female,Bengaluru,Karnataka,Free,Shinchan Laugh Club,Series,Kids,Tamil,20
E14272,U1102,C106,pause,2026-01-10,Smart TV,7,0,36-45,Male,Delhi,Delhi,Free,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E14273,U1694,C129,pause,2026-02-22,Web,34,0,18-25,Female,Delhi,Delhi,Premium,Tiger Underground Strike,Movie,Action,Hindi,155
E14274,U1203,C136,complete,2026-02-27,Smart TV,108,1,18-25,Female,Delhi,Delhi,Free,Speed Street Heist,Movie,Action,English,120
E14275,U1409,C141,complete,2026-02-24,Mobile,54,1,18-25,Male,Bengaluru,Karnataka,Free,Shark Pitch India S4,Show,Reality,Hindi,55
E14276,U1135,C143,pause,2026-02-14,Mobile,16,0,26-35,Female,Mumbai,Maharashtra,Free,Roadies Quest,Show,Reality,Hindi,45
E14277,U1662,C102,pause,2026-01-15,Mobile,26,0,18-25,Female,Mumbai,Maharashtra,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E14278,U1061,C123,pause,2026-02-02,Web,15,0,26-35,Female,Mumbai,Maharashtra,Premium,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E14279,U1070,C101,play,2026-01-11,Mobile,12,0,26-35,Female,Bengaluru,Karnataka,VIP,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E14280,U1726,C115,pause,2026-01-14,Mobile,18,0,36-45,Male,Ahmedabad,Gujarat,VIP,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E14281,U1517,C116,play,2026-02-25,Mobile,58,0,26-35,Female,Mumbai,Maharashtra,Premium,Kolkata Love Diary,Movie,Drama,Bengali,125
E14282,U1086,C108,complete,2026-01-10,Smart TV,59,1,26-35,Female,Delhi,Delhi,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E14283,U1135,C139,pause,2026-01-12,Mobile,14,0,26-35,Female,Mumbai,Maharashtra,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E14284,U1087,C114,complete,2026-02-03,Mobile,42,1,26-35,Female,Hyderabad,Telangana,Free,Telugu Royal Heritage,Series,Drama,Telugu,45
E14285,U1517,C139,complete,2026-01-17,Smart TV,59,1,26-35,Female,Mumbai,Maharashtra,Premium,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E14286,U1252,C109,complete,2026-01-11,Smart TV,44,1,26-35,Male,Kolkata,West Bengal,Premium,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E14287,U1005,C110,play,2026-02-04,Mobile,13,0,36-45,Male,Pune,Maharashtra,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E14288,U1087,C127,complete,2026-02-02,Mobile,29,1,26-35,Female,Hyderabad,Telangana,Free,Pune Pun Factory,Show,Comedy,Marathi,30
E14289,U1340,C138,pause,2026-02-23,Mobile,14,0,18-25,Male,Kolkata,West Bengal,Premium,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E14290,U1621,C137,complete,2026-01-24,Mobile,55,1,18-25,Male,Bengaluru,Karnataka,VIP,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E14291,U1589,C137,complete,2026-01-31,Mobile,57,1,18-25,Male,Lucknow,Uttar Pradesh,Free,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E14292,U1634,C137,complete,2026-01-15,Web,59,1,26-35,Female,Pune,Maharashtra,Premium,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E14293,U1002,C142,complete,2026-01-19,Mobile,41,1,18-25,Female,Chennai,Tamil Nadu,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E14294,U1271,C130,complete,2026-02-15,Web,153,1,36-45,Male,Kochi,Kerala,VIP,Vikram: Shadow Commander,Movie,Action,Tamil,165
E14295,U1353,C111,complete,2026-02-24,Mobile,21,1,18-25,Female,Hyderabad,Telangana,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E14296,U1364,C141,complete,2026-01-16,Smart TV,50,1,36-45,Male,Kochi,Kerala,Premium,Shark Pitch India S4,Show,Reality,Hindi,55
E14297,U1672,C140,complete,2026-02-09,Web,47,1,26-35,Male,Delhi,Delhi,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E14298,U1356,C104,pause,2026-01-19,Smart TV,34,0,18-25,Male,Hyderabad,Telangana,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E14299,U1224,C130,play,2026-02-15,Mobile,70,0,36-45,Male,Delhi,Delhi,VIP,Vikram: Shadow Commander,Movie,Action,Tamil,165
E14300,U1312,C103,pause,2026-01-26,Mobile,29,0,26-35,Female,Chennai,Tamil Nadu,VIP,Premier League Weekly Showdown,Sports,Sports,English,60
E14301,U1033,C137,pause,2026-01-10,Web,9,0,26-35,Male,Chennai,Tamil Nadu,VIP,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E14302,U1379,C110,pause,2026-02-27,Mobile,4,0,18-25,Female,Bengaluru,Karnataka,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E14303,U1212,C144,complete,2026-01-11,Tablet,41,1,18-25,Female,Mumbai,Maharashtra,VIP,Koffee Spotlight Lounge,Show,Reality,English,45
E14304,U1127,C144,pause,2026-01-19,Mobile,24,0,26-35,Male,Kolkata,West Bengal,Premium,Koffee Spotlight Lounge,Show,Reality,English,45
E14305,U1342,C136,play,2026-02-03,Tablet,80,0,26-35,Male,Delhi,Delhi,Free,Speed Street Heist,Movie,Action,English,120
E14306,U1150,C117,pause,2026-01-01,Mobile,10,0,26-35,Female,Kolkata,West Bengal,Premium,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E14307,U1349,C108,pause,2026-01-01,Mobile,34,0,36-45,Female,Hyderabad,Telangana,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E14308,U1002,C155,play,2026-02-24,Mobile,8,0,18-25,Female,Chennai,Tamil Nadu,VIP,Wildlife Wonders: Western Ghats,Show,News,English,52
E14309,U1106,C144,pause,2026-02-23,Mobile,15,0,18-25,Female,Lucknow,Uttar Pradesh,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E14310,U1698,C144,pause,2026-02-20,Mobile,15,0,36-45,Female,Ahmedabad,Gujarat,VIP,Koffee Spotlight Lounge,Show,Reality,English,45
E14311,U1188,C120,pause,2026-02-24,Mobile,8,0,26-35,Female,Hyderabad,Telangana,Premium,Succession Politics India,Series,Drama,Hindi,45
E14312,U1006,C112,pause,2026-01-11,Smart TV,42,0,18-25,Male,Pune,Maharashtra,Free,City of Dreams: The Succession,Series,Drama,Hindi,50
E14313,U1505,C102,play,2026-02-04,Mobile,24,0,18-25,Female,Hyderabad,Telangana,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E14314,U1269,C109,complete,2026-01-14,Mobile,44,1,36-45,Male,Kochi,Kerala,VIP,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E14315,U1749,C125,pause,2026-02-03,Smart TV,34,0,18-25,Male,Delhi,Delhi,Free,Chennai Roast Arena,Show,Comedy,Tamil,40
E14316,U1502,C158,complete,2026-01-17,Smart TV,27,1,18-25,Female,Delhi,Delhi,Free,State Express News Tamil,News,News,Tamil,30
E14317,U1123,C102,complete,2026-01-06,Mobile,86,1,18-25,Female,Ahmedabad,Gujarat,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E14318,U1360,C137,play,2026-01-17,Mobile,32,0,26-35,Male,Delhi,Delhi,VIP,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E14319,U1469,C126,pause,2026-01-24,Mobile,7,0,26-35,Male,Mumbai,Maharashtra,VIP,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E14320,U1560,C142,pause,2026-01-05,Web,19,0,26-35,Male,Kolkata,West Bengal,Free,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E14321,U1468,C124,play,2026-01-13,Smart TV,17,0,26-35,Female,Chennai,Tamil Nadu,VIP,Standup Special: Bangalore Humor,Show,Comedy,English,65
E14322,U1681,C117,complete,2026-01-28,Smart TV,22,1,26-35,Male,Chennai,Tamil Nadu,Premium,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E14323,U1394,C122,complete,2026-01-28,Mobile,21,1,46+,Female,Kochi,Kerala,Premium,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E14324,U1047,C143,pause,2026-01-23,Mobile,26,0,18-25,Male,Patna,Bihar,Free,Roadies Quest,Show,Reality,Hindi,45
E14325,U1151,C142,play,2026-01-12,Smart TV,26,0,26-35,Male,Mumbai,Maharashtra,Free,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E14326,U1330,C123,complete,2026-02-13,Mobile,24,1,18-25,Female,Bengaluru,Karnataka,Premium,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E14327,U1612,C143,pause,2026-01-15,Mobile,4,0,26-35,Female,Bengaluru,Karnataka,VIP,Roadies Quest,Show,Reality,Hindi,45
E14328,U1462,C114,complete,2026-02-17,Mobile,41,1,18-25,Female,Kochi,Kerala,VIP,Telugu Royal Heritage,Series,Drama,Telugu,45
E14329,U1137,C156,complete,2026-02-07,Mobile,40,1,26-35,Female,Delhi,Delhi,VIP,Cricket Icons: The Untold Story,Show,News,Hindi,45
E14330,U1457,C104,play,2026-01-25,Web,16,0,36-45,Male,Pune,Maharashtra,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E14331,U1589,C148,pause,2026-02-10,Mobile,7,0,18-25,Male,Lucknow,Uttar Pradesh,Free,Doraemon Magic Gadgets,Series,Kids,Hindi,20
E14332,U1736,C134,complete,2026-01-31,Smart TV,129,1,26-35,Female,Delhi,Delhi,VIP,Night Hunter Squad,Movie,Action,English,130
E14333,U1155,C134,pause,2026-02-12,Mobile,71,0,36-45,Male,Mumbai,Maharashtra,Free,Night Hunter Squad,Movie,Action,English,130
E14334,U1161,C120,complete,2026-01-03,Tablet,42,1,26-35,Male,Pune,Maharashtra,Premium,Succession Politics India,Series,Drama,Hindi,45
E14335,U1603,C139,pause,2026-01-24,Mobile,11,0,46+,Male,Bengaluru,Karnataka,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E14336,U1386,C117,play,2026-02-09,Smart TV,18,0,46+,Female,Kolkata,West Bengal,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E14337,U1742,C104,play,2026-02-09,Web,15,0,18-25,Male,Mumbai,Maharashtra,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E14338,U1135,C140,complete,2026-01-22,Mobile,45,1,26-35,Female,Mumbai,Maharashtra,Free,Dance India Dance Championship,Show,Reality,Hindi,50
E14339,U1228,C131,pause,2026-01-12,Web,61,0,36-45,Male,Mumbai,Maharashtra,Free,Devara Storm Rising,Movie,Action,Telugu,160
E14340,U1556,C143,pause,2026-02-02,Mobile,13,0,18-25,Male,Pune,Maharashtra,VIP,Roadies Quest,Show,Reality,Hindi,45
E14341,U1422,C126,complete,2026-01-03,Smart TV,29,1,26-35,Male,Chennai,Tamil Nadu,VIP,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E14342,U1698,C125,complete,2026-02-02,Smart TV,39,1,36-45,Female,Ahmedabad,Gujarat,VIP,Chennai Roast Arena,Show,Comedy,Tamil,40
E14343,U1286,C156,pause,2026-01-14,Web,26,0,26-35,Female,Delhi,Delhi,VIP,Cricket Icons: The Untold Story,Show,News,Hindi,45
E14344,U1711,C148,complete,2026-02-01,Tablet,18,1,18-25,Male,Bengaluru,Karnataka,VIP,Doraemon Magic Gadgets,Series,Kids,Hindi,20
E14345,U1030,C117,pause,2026-02-21,Mobile,7,0,18-25,Male,Chennai,Tamil Nadu,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E14346,U1581,C115,pause,2026-01-29,Mobile,8,0,46+,Male,Ahmedabad,Gujarat,VIP,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E14347,U1501,C117,play,2026-02-17,Smart TV,13,0,26-35,Female,Hyderabad,Telangana,VIP,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E14348,U1051,C115,pause,2026-01-17,Smart TV,12,0,26-35,Female,Chennai,Tamil Nadu,Free,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E14349,U1652,C133,complete,2026-01-24,Smart TV,43,1,26-35,Female,Jaipur,Rajasthan,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E14350,U1169,C123,complete,2026-02-13,Smart TV,24,1,36-45,Female,Kolkata,West Bengal,Free,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E14351,U1628,C125,pause,2026-02-26,Mobile,15,0,36-45,Male,Mumbai,Maharashtra,VIP,Chennai Roast Arena,Show,Comedy,Tamil,40
E14352,U1017,C120,complete,2026-01-03,Web,44,1,36-45,Male,Hyderabad,Telangana,Free,Succession Politics India,Series,Drama,Hindi,45
E14353,U1588,C122,complete,2026-02-16,Mobile,20,1,26-35,Male,Kolkata,West Bengal,VIP,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E14354,U1405,C149,complete,2026-01-16,Smart TV,19,1,18-25,Male,Lucknow,Uttar Pradesh,Premium,Shinchan Laugh Club,Series,Kids,Tamil,20
E14355,U1306,C117,pause,2026-02-19,Tablet,13,0,18-25,Female,Delhi,Delhi,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E14356,U1019,C108,pause,2026-01-01,Mobile,31,0,18-25,Female,Jaipur,Rajasthan,Free,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E14357,U1551,C117,pause,2026-01-07,Mobile,4,0,18-25,Male,Hyderabad,Telangana,VIP,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E14358,U1028,C138,complete,2026-02-04,Mobile,55,1,46+,Female,Lucknow,Uttar Pradesh,VIP,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E14359,U1344,C129,pause,2026-02-11,Mobile,83,0,46+,Female,Delhi,Delhi,VIP,Tiger Underground Strike,Movie,Action,Hindi,155
E14360,U1325,C136,pause,2026-01-03,Tablet,42,0,26-35,Male,Kochi,Kerala,Free,Speed Street Heist,Movie,Action,English,120
E14361,U1176,C143,play,2026-02-09,Tablet,10,0,26-35,Male,Mumbai,Maharashtra,VIP,Roadies Quest,Show,Reality,Hindi,45
E14362,U1361,C104,play,2026-01-19,Smart TV,31,0,36-45,Male,Patna,Bihar,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E14363,U1620,C103,complete,2026-01-28,Web,57,1,26-35,Female,Delhi,Delhi,Premium,Premier League Weekly Showdown,Sports,Sports,English,60
E14364,U1028,C141,pause,2026-02-03,Mobile,13,0,46+,Female,Lucknow,Uttar Pradesh,VIP,Shark Pitch India S4,Show,Reality,Hindi,55
E14365,U1190,C145,pause,2026-01-16,Mobile,15,0,18-25,Male,Mumbai,Maharashtra,Premium,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E14366,U1652,C101,complete,2026-01-29,Mobile,44,1,26-35,Female,Jaipur,Rajasthan,VIP,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E14367,U1651,C116,complete,2026-02-24,Smart TV,119,1,46+,Female,Kochi,Kerala,VIP,Kolkata Love Diary,Movie,Drama,Bengali,125
E14368,U1255,C152,play,2026-01-27,Web,13,0,18-25,Male,Hyderabad,Telangana,VIP,Global Tech & Economy Report,News,News,English,25
E14369,U1021,C139,pause,2026-02-18,Mobile,20,0,18-25,Female,Pune,Maharashtra,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E14370,U1357,C122,play,2026-01-11,Smart TV,11,0,18-25,Female,Hyderabad,Telangana,Free,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E14371,U1454,C109,pause,2026-01-09,Smart TV,33,0,18-25,Other,Bengaluru,Karnataka,Free,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E14372,U1127,C121,pause,2026-02-13,Mobile,11,0,26-35,Male,Kolkata,West Bengal,Premium,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E14373,U1067,C138,play,2026-01-29,Mobile,19,0,18-25,Female,Jaipur,Rajasthan,VIP,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E14374,U1006,C148,pause,2026-01-03,Mobile,6,0,18-25,Male,Pune,Maharashtra,Free,Doraemon Magic Gadgets,Series,Kids,Hindi,20
E14375,U1471,C139,complete,2026-02-22,Web,59,1,46+,Male,Lucknow,Uttar Pradesh,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E14376,U1325,C102,pause,2026-02-11,Mobile,16,0,26-35,Male,Kochi,Kerala,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E14377,U1224,C126,pause,2026-02-03,Mobile,14,0,36-45,Male,Delhi,Delhi,VIP,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E14378,U1634,C115,pause,2026-02-13,Mobile,9,0,26-35,Female,Pune,Maharashtra,Premium,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E14379,U1005,C112,complete,2026-01-04,Mobile,45,1,36-45,Male,Pune,Maharashtra,VIP,City of Dreams: The Succession,Series,Drama,Hindi,50
E14380,U1465,C107,pause,2026-02-12,Web,22,0,26-35,Female,Mumbai,Maharashtra,Premium,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E14381,U1594,C141,pause,2026-02-03,Mobile,6,0,18-25,Female,Delhi,Delhi,Free,Shark Pitch India S4,Show,Reality,Hindi,55
E14382,U1240,C132,play,2026-02-05,Web,28,0,18-25,Male,Bengaluru,Karnataka,Free,Commando Force Mumbai,Series,Action,Hindi,42
E14383,U1428,C129,pause,2026-01-12,Mobile,28,0,18-25,Other,Lucknow,Uttar Pradesh,Free,Tiger Underground Strike,Movie,Action,Hindi,155
E14384,U1725,C102,complete,2026-02-15,Smart TV,81,1,26-35,Female,Bengaluru,Karnataka,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E14385,U1623,C106,pause,2026-01-14,Smart TV,12,0,26-35,Female,Delhi,Delhi,VIP,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E14386,U1629,C133,pause,2026-01-25,Web,21,0,46+,Male,Kolkata,West Bengal,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E14387,U1135,C101,pause,2026-01-26,Smart TV,35,0,26-35,Female,Mumbai,Maharashtra,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E14388,U1269,C156,complete,2026-02-07,Tablet,43,1,36-45,Male,Kochi,Kerala,VIP,Cricket Icons: The Untold Story,Show,News,Hindi,45
E14389,U1079,C115,play,2026-01-14,Web,22,0,46+,Male,Kochi,Kerala,Free,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E14390,U1695,C101,pause,2026-02-05,Mobile,17,0,26-35,Male,Ahmedabad,Gujarat,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E14391,U1730,C114,complete,2026-02-04,Mobile,40,1,18-25,Female,Pune,Maharashtra,VIP,Telugu Royal Heritage,Series,Drama,Telugu,45
E14392,U1097,C102,pause,2026-02-28,Tablet,63,0,26-35,Male,Delhi,Delhi,Premium,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E14393,U1034,C126,play,2026-01-04,Mobile,10,0,26-35,Male,Hyderabad,Telangana,Free,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E14394,U1681,C115,pause,2026-01-29,Mobile,7,0,26-35,Male,Chennai,Tamil Nadu,Premium,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E14395,U1572,C123,complete,2026-02-17,Mobile,24,1,18-25,Female,Bengaluru,Karnataka,VIP,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E14396,U1103,C142,play,2026-01-24,Mobile,8,0,18-25,Male,Delhi,Delhi,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E14397,U1647,C126,pause,2026-01-09,Mobile,5,0,26-35,Female,Ahmedabad,Gujarat,Free,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E14398,U1332,C111,complete,2026-02-02,Mobile,21,1,18-25,Female,Hyderabad,Telangana,Premium,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E14399,U1256,C144,pause,2026-02-03,Mobile,12,0,26-35,Male,Hyderabad,Telangana,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E14400,U1504,C103,play,2026-01-08,Web,14,0,36-45,Male,Delhi,Delhi,VIP,Premier League Weekly Showdown,Sports,Sports,English,60
E14401,U1437,C138,pause,2026-02-02,Web,35,0,26-35,Female,Jaipur,Rajasthan,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E14402,U1345,C104,complete,2026-01-19,Smart TV,48,1,26-35,Male,Pune,Maharashtra,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E14403,U1387,C111,play,2026-02-02,Smart TV,16,0,26-35,Female,Patna,Bihar,VIP,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E14404,U1434,C134,play,2026-01-02,Mobile,12,0,18-25,Male,Hyderabad,Telangana,VIP,Night Hunter Squad,Movie,Action,English,130
E14405,U1339,C143,complete,2026-02-08,Smart TV,44,1,18-25,Female,Chennai,Tamil Nadu,Free,Roadies Quest,Show,Reality,Hindi,45
E14406,U1536,C140,pause,2026-01-04,Mobile,16,0,18-25,Male,Mumbai,Maharashtra,Free,Dance India Dance Championship,Show,Reality,Hindi,50
E14407,U1385,C137,complete,2026-01-20,Smart TV,58,1,26-35,Male,Delhi,Delhi,VIP,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E14408,U1340,C143,pause,2026-01-12,Smart TV,14,0,18-25,Male,Kolkata,West Bengal,Premium,Roadies Quest,Show,Reality,Hindi,45
E14409,U1281,C145,complete,2026-02-24,Mobile,80,1,18-25,Male,Bengaluru,Karnataka,Free,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E14410,U1212,C130,pause,2026-02-01,Web,60,0,18-25,Female,Mumbai,Maharashtra,VIP,Vikram: Shadow Commander,Movie,Action,Tamil,165
E14411,U1038,C112,complete,2026-02-05,Mobile,49,1,18-25,Male,Chennai,Tamil Nadu,VIP,City of Dreams: The Succession,Series,Drama,Hindi,50
E14412,U1628,C128,complete,2026-02-16,Smart TV,106,1,36-45,Male,Mumbai,Maharashtra,VIP,College Boys Chaos,Movie,Comedy,Hindi,115
E14413,U1637,C104,complete,2026-02-20,Mobile,47,1,18-25,Female,Delhi,Delhi,Premium,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E14414,U1320,C143,complete,2026-01-22,Mobile,43,1,26-35,Male,Mumbai,Maharashtra,VIP,Roadies Quest,Show,Reality,Hindi,45
E14415,U1678,C150,complete,2026-02-16,Smart TV,20,1,26-35,Female,Ahmedabad,Gujarat,Premium,Super Bheem Galactic Battle,Series,Kids,Telugu,22
E14416,U1597,C116,complete,2026-01-10,Mobile,122,1,36-45,Female,Mumbai,Maharashtra,VIP,Kolkata Love Diary,Movie,Drama,Bengali,125
E14417,U1374,C135,complete,2026-01-19,Mobile,131,1,26-35,Male,Mumbai,Maharashtra,VIP,Fighter Wing Alpha,Movie,Action,Hindi,145
E14418,U1619,C152,complete,2026-02-28,Smart TV,22,1,18-25,Male,Mumbai,Maharashtra,VIP,Global Tech & Economy Report,News,News,English,25
E14419,U1699,C142,complete,2026-02-05,Mobile,42,1,18-25,Female,Bengaluru,Karnataka,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E14420,U1169,C112,pause,2026-01-28,Mobile,26,0,36-45,Female,Kolkata,West Bengal,Free,City of Dreams: The Succession,Series,Drama,Hindi,50
E14421,U1604,C154,pause,2026-01-24,Mobile,19,0,18-25,Male,Bengaluru,Karnataka,Free,Elections Ground Pulse,News,News,Hindi,35
E14422,U1600,C150,pause,2026-01-04,Mobile,10,0,46+,Female,Bengaluru,Karnataka,Free,Super Bheem Galactic Battle,Series,Kids,Telugu,22
E14423,U1426,C140,complete,2026-02-17,Mobile,49,1,26-35,Female,Kolkata,West Bengal,Free,Dance India Dance Championship,Show,Reality,Hindi,50
E14424,U1442,C102,pause,2026-01-06,Mobile,20,0,18-25,Male,Mumbai,Maharashtra,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E14425,U1281,C114,complete,2026-02-10,Mobile,41,1,18-25,Male,Bengaluru,Karnataka,Free,Telugu Royal Heritage,Series,Drama,Telugu,45
E14426,U1548,C121,pause,2026-02-09,Mobile,9,0,26-35,Female,Hyderabad,Telangana,Free,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
